id_norma,tipo_norma,organismo_origen,fecha_sancion,texto_original
350573,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-05-31,http://servicios.infoleg.gob.ar/infolegInternet/anexos/350000-354999/350573/norma.htm
350574,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-05-31,http://servicios.infoleg.gob.ar/infolegInternet/anexos/350000-354999/350574/norma.htm
351545,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-05-29,http://servicios.infoleg.gob.ar/infolegInternet/anexos/350000-354999/351545/norma.htm
350427,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-05-28,http://servicios.infoleg.gob.ar/infolegInternet/anexos/350000-354999/350427/norma.htm
350508,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-05-28,http://servicios.infoleg.gob.ar/infolegInternet/anexos/350000-354999/350508/norma.htm
350372,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-05-26,http://servicios.infoleg.gob.ar/infolegInternet/anexos/350000-354999/350372/norma.htm
350219,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-05-21,http://servicios.infoleg.gob.ar/infolegInternet/anexos/350000-354999/350219/norma.htm
350220,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-05-21,http://servicios.infoleg.gob.ar/infolegInternet/anexos/350000-354999/350220/norma.htm
349985,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-05-14,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/349985/norma.htm
349984,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-05-14,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/349984/norma.htm
349920,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-05-13,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/349920/norma.htm
349921,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-05-13,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/349921/norma.htm
349872,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-05-13,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/349872/norma.htm
349871,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-05-12,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/349871/norma.htm
349870,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-05-12,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/349870/norma.htm
349803,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-05-10,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/349803/norma.htm
349672,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-05-06,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/349672/norma.htm
349527,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-04-29,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/349527/norma.htm
349476,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-04-28,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/349476/norma.htm
349407,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-04-27,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/349407/norma.htm
349408,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-04-27,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/349408/norma.htm
349358,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-04-26,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/349358/norma.htm
349359,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-04-26,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/349359/norma.htm
349274,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-04-23,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/349274/norma.htm
349275,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-04-23,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/349275/norma.htm
349149,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-04-21,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/349149/norma.htm
349078,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-04-20,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/349078/norma.htm
349077,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-04-20,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/349077/norma.htm
348936,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-04-16,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/348936/norma.htm
348870,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-04-15,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/348870/norma.htm
348821,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-04-15,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/348821/norma.htm
348698,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-04-09,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/348698/norma.htm
348570,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-04-07,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/348570/norma.htm
348536,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-04-06,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/348536/norma.htm
348535,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-04-06,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/348535/norma.htm
348402,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-03-29,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/348402/norma.htm
348401,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-03-29,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/348401/norma.htm
348356,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-03-26,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/348356/norma.htm
348355,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-03-26,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/348355/norma.htm
348309,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-03-25,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/348309/norma.htm
348123,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-03-19,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/348123/norma.htm
347899,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-03-15,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/347899/norma.htm
347842,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-03-10,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/347842/norma.htm
347701,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-03-08,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/347701/norma.htm
347633,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-03-04,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/347633/norma.htm
347632,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-03-03,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/347632/norma.htm
347478,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-02-26,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/347478/norma.htm
347476,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-02-25,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/347476/norma.htm
347477,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-02-25,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/347477/norma.htm
347416,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-02-24,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/347416/norma.htm
347177,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-02-17,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/347177/norma.htm
347001,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-02-09,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/347001/norma.htm
346838,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-02-05,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346838/norma.htm
346849,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-02-05,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346849/norma.htm
346840,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-02-05,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346840/norma.htm
346900,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-02-05,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346900/norma.htm
346635,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-01-29,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346635/norma.htm
346634,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-01-29,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346634/norma.htm
346633,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-01-29,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346633/norma.htm
346553,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-01-28,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346553/norma.htm
346550,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-01-28,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346550/norma.htm
346552,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-01-28,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346552/norma.htm
346551,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-01-28,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346551/norma.htm
346507,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-01-26,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346507/norma.htm
346505,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-01-26,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346505/norma.htm
346508,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-01-26,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346508/norma.htm
346506,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-01-26,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346506/norma.htm
346456,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-01-25,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346456/norma.htm
346452,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-01-25,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346452/norma.htm
346455,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-01-25,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346455/norma.htm
346453,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-01-25,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346453/norma.htm
346454,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-01-25,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346454/norma.htm
346307,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-01-18,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346307/norma.htm
346340,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-01-18,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346340/norma.htm
346306,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-01-15,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346306/norma.htm
346276,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-01-15,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346276/norma.htm
346121,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-01-06,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346121/norma.htm
346122,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-01-06,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346122/norma.htm
346056,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2021-01-04,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/346056/norma.htm
345984,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-12-30,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345984/norma.htm
345843,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-12-29,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345843/norma.htm
345844,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-12-29,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345844/norma.htm
345938,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-12-29,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345938/norma.htm
345766,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-12-23,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345766/norma.htm
345706,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-12-23,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345706/norma.htm
345661,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-12-22,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345661/norma.htm
345607,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-12-21,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345607/norma.htm
345605,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-12-21,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345605/norma.htm
345604,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-12-21,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345604/norma.htm
345606,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-12-21,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345606/norma.htm
345471,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-12-17,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345471/norma.htm
345469,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-12-17,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345469/norma.htm
345470,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-12-17,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345470/norma.htm
345412,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-12-17,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345412/norma.htm
345273,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-12-14,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345273/norma.htm
345139,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-12-10,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345139/norma.htm
345138,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-12-10,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345138/norma.htm
345092,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-12-09,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345092/norma.htm
345012,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-12-04,http://servicios.infoleg.gob.ar/infolegInternet/anexos/345000-349999/345012/norma.htm
344887,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-12-03,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344887/norma.htm
344888,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-12-03,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344888/norma.htm
344845,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-12-01,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344845/norma.htm
344808,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-11-30,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344808/norma.htm
344706,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-11-27,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344706/norma.htm
344705,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-11-27,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344705/norma.htm
344699,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-11-26,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344699/norma.htm
344700,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-11-26,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344700/norma.htm
344702,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-11-26,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344702/norma.htm
344704,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-11-26,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344704/norma.htm
344701,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-11-26,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344701/norma.htm
344703,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-11-26,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344703/norma.htm
344613,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-11-20,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344613/norma.htm
344467,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-11-19,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344467/norma.htm
344417,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-11-19,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344417/norma.htm
344124,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-11-09,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344124/norma.htm
344091,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-11-06,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344091/norma.htm
344023,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-11-05,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344023/norma.htm
344024,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-11-05,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344024/norma.htm
344063,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-11-05,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344063/norma.htm
344064,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-11-05,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344064/norma.htm
344022,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-11-05,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/344022/norma.htm
343894,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-11-03,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343894/norma.htm
343713,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-10-29,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343713/norma.htm
343711,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-10-29,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343711/norma.htm
343710,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-10-29,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343710/norma.htm
343712,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-10-29,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343712/norma.htm
343709,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-10-28,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343709/norma.htm
343667,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-10-28,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343667/norma.htm
343666,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-10-28,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343666/norma.htm
343665,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-10-27,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343665/norma.htm
343624,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-10-26,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343624/norma.htm
343496,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-10-22,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343496/norma.htm
343338,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-10-19,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343338/norma.htm
343337,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-10-16,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343337/norma.htm
343336,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-10-16,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343336/norma.htm
343176,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-10-13,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343176/norma.htm
343024,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-10-08,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343024/norma.htm
343023,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-10-08,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343023/norma.htm
343022,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-10-07,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/343022/norma.htm
342966,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-10-06,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342966/norma.htm
342784,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-09-30,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342784/norma.htm
342833,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-09-30,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342833/norma.htm
342727,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-09-29,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342727/norma.htm
342726,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-09-29,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342726/norma.htm
342725,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-09-28,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342725/norma.htm
342724,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-09-28,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342724/norma.htm
342676,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-09-27,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342676/norma.htm
342625,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-09-25,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342625/norma.htm
342674,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-09-25,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342674/norma.htm
342675,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-09-25,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342675/norma.htm
342591,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-09-24,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342591/norma.htm
342448,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-09-21,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342448/norma.htm
342449,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-09-21,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342449/norma.htm
342273,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-09-15,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342273/norma.htm
342274,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-09-15,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342274/norma.htm
342199,Resolución,ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS,2020-09-11,http://servicios.infoleg.gob.ar/infolegInternet/anexos/340000-344999/342199/norma.htm
